TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_VL_LIQUIDEZ_0;TAB_X_VL_LIQUIDEZ_30;TAB_X_VL_LIQUIDEZ_60;TAB_X_VL_LIQUIDEZ_90;TAB_X_VL_LIQUIDEZ_180;TAB_X_VL_LIQUIDEZ_360;TAB_X_VL_LIQUIDEZ_MAIOR_360
Classe;52.337.930/0001-39;SOLIS BELLATRIX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.340.225/0001-90;INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA;2025-06-30;4163351.80;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.341.847/0001-33;GUARDIAN MULTI CONSIGNADO III FIDC RESPONSABILIDADE LIMITADA;2025-06-30;0.00;9469053.56;9437068.30;9249277.35;26550040.87;48088158.97;270083551.00
Classe;52.342.331/0001-03;PERCAPITAL SOS BOLSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.343.195/0001-76;FARMTECH SYNGENTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;550207.35;8711.80;550042.50;0.00;0.00;0.00
Classe;52.343.885/0001-25;LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;430194.96;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.348.734/0001-60;VINCI PORTFOLIO CREDITO III FIC DE FIDC DE RESPONSABILIDADE LIMITADA;2025-06-30;372862.52;123555772.70;0.00;0.00;0.00;0.00;0.00
Classe;52.351.153/0001-87;FBRAS 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.351.675/0001-89;ASA SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.351.713/0001-01;SANEOCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.352.829/0001-57;LONG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADO;2025-06-30;908.68;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.354.707/0001-08;IZI CASH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.356.126/0001-05;ENCORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.356.145/0001-23;TX CAPITAL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;1683334.30;2142149.56;1256969.35;258688.01;1249890.86;1577652.14;2173723.18
Classe;52.357.097/0001-98;HL CERCES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.362.629/0001-85;3T - FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;48154.08;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.363.837/0001-07;FAMA GAIA SOCIOBIOECONOMIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVESTIMENTO SUSTENTÁVEL;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.363.951/0001-29;ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;1344.07;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.364.436/0001-63;VBINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;199.83;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.430.088/0001-85;GUARDIAN MULTI CONSIGNADO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-RESPONSABILIDADE LIMITADA;2025-06-30;1762608.22;106514.00;95964.00;108942.00;310201.00;557444.00;1901992.00
Classe;52.498.421/0001-98;SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;17306981.13;80873271.47;75549070.68;32082591.39;5883725.34;2671535.99;12346377.54
Classe;52.498.585/0001-15;SALENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1198879.77;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.511.329/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO DE RESPONSABILIDADE ILIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.511.370/0001-97;ALGARVE TETRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.511.479/0001-24;ALGARVE BETA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.512.069/0001-06;BRADESCO FARMTECH FIDC NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - DC RESPONSABILIDADE LIMITADA;2025-06-30;0.00;6948975.42;14354639.99;33868870.99;19663789.11;16662787.84;387582.41
Classe;52.519.160/0001-45;MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.531.368/0001-80;VALENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.532.399/0001-55;VERGINIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.549.758/0001-87;BOAZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.554.072/0001-84;ST1 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.554.183/0001-90;STT1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.574.087/0001-04;360 FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.588.379/0001-04;RADIX OPPORTUNITIES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.594.798/0001-40;MAKTUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.596.071/0001-00;CONSIGNADO PLGN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.607.408/0001-20;ISIDORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;39371.32;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.609.463/0001-59;STARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3131.45;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.609.670/0001-03;IRÍDIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1967.82;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.610.624/0001-24;AETOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.611.664/0001-90;QI JS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2025-06-30;978.55;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.635.689/0001-24;PRINTEMPS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.649.689/0001-83;CITRINO TEMPO CAPTOR (CTC) FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;22547.88;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.651.831/0001-27;HYUNDAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;3513322.40;96038320.15;280824591.63;420743530.96;1359870739.86;0.00;0.00
Classe;52.653.470/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ST;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.667.588/0001-35;GRUPO CASAS BAHIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.680.835/0001-33;ATVOS ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.680.896/0001-09;KAISEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;10753038.10;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.683.660/0001-18;PLATÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;7912.59;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.714.676/0001-40;PROUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.719.781/0001-72;ST 3001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;81914.31;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.720.932/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLIENTES BRF II;2025-06-30;141297810.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.740.729/0001-06;RADIX OPPORTUNITIES V FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.746.497/0001-95;SCORE EQI PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.756.013/0001-99;NM VOLPI MORTGAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-06-30;6364733.14;4213748.00;4406783.00;4574584.00;13531592.00;26154397.00;337495052.00
Classe;52.766.707/0001-07;SION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.766.910/0001-83;BELL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.768.886/0001-11;GRUMARI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.794.422/0001-80;FIDC ESTRUTURADOS 51 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.804.600/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEN GROWTH SILOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.808.215/0001-37;LUMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.810.196/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO II RESP LTDA;2025-06-30;0.00;12159666.45;13134167.49;12985311.44;37720815.93;70174749.09;463829745.01
Classe;52.842.504/0001-52;REAG SPORTAINMENT CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.856.288/0001-02;GENIAL AGRO BOI BRASIL FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS FIAGRO;2025-06-30;166275.75;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.856.414/0001-10;DW CRÉDITOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.878.266/0001-35;SCORPIUS HIGH ALPHA FIC FIDC SEGMENTO FINANCEIRO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.883.033/0001-20;BES CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - CREDITO PESSOAL;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.891.630/0001-05;TOK&STOK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RECEBÍVEIS COMERCIAIS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.892.178/0001-98;CISS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRESTAÇÃO DE SERVIÇOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.908.543/0001-05;FIAGRO OPEA BIOFINANCE - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.910.525/0001-68;KMRBANK  FUNDO  DE  INVESTIMENTO  EM  DIREITOS  CREDITÓRIOS  RESPONSABILIDADE  LIMITADA;2025-06-30;77712.74;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.918.480/0001-78;AMC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;15450125.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.923.834/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COOPER CARD II - CRÉDITOS FINANCEIROS;2025-06-30;0.00;18614224.50;1241964.32;598370.76;609998.50;97817.33;251.68
Classe;52.953.168/0001-15;AGROBIOLÓGICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.967.434/0001-69;LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1361.89;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.968.533/0001-65;MCPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;1058108.20;4299093.80;4290586.76;3879138.53;67279193.08;139844129.56
Classe;52.982.703/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OSHER;2025-06-30;42183622.40;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.984.899/0001-28;BANCOR FIDC DE RESPONSABILIDADE LIMITADA RECEBÍVEIS COMERCIAIS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.989.090/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NOTO CONSIGNADOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.994.887/0001-84;ZIPPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;28546395.05;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.997.521/0001-69;UKF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.997.572/0001-90;ORIZ JUS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.997.828/0001-60;USECORP CATÁLISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO COMERCIAL DE RESP LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.997.952/0001-25;ST 1004 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;52.998.078/0001-40;M12 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LONGO  PRAZO;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.018.439/0001-08;DIAMANTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.029.409/0001-05;GSR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.030.737/0001-13;AZUMI MASTER FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA;2025-06-30;29949.84;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.030.845/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS SKYFALL DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.032.051/0001-61;JEITTO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.032.513/0001-40;COBUCCIO EMPRÉSTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;392102.77;418348.00;433251.00;389670.00;1008813.00;1655510.00;6069794.00
Classe;53.033.766/0001-39;PROSPERITÀ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1173303.30;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.036.495/0001-75;XP RETURN I CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;2025-06-30;0.00;42489103.03;41848269.76;41235810.80;120202783.00;225786093.71;1467276253.98
Classe;53.042.591/0001-26;TFO FERTAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.071.769/0001-67;HAZEITIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS DE RESPONSAB. ILIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.073.256/0001-95;B-ROL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.073.485/0001-00;EXPERT III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE ILIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.073.545/0001-94;DEVLET FIDC MULTISSETORIAL DE RESPONSABILIDADE ILIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.073.603/0001-80;ST 1005 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.073.677/0001-16;ALBAREDO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.075.146/0001-62;TRINU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;1277.73;43415839.56;11374606.65;10083841.29;2915343.36;6835192.77;37408365.87
Classe;53.077.542/0001-29;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS GOFLUX FRETES RESPONSABILIDADE  LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.078.148/0001-05;TSALEACH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-06-30;50440.84;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.095.241/0001-28;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO X - RESPONSABILIDADE LIMITADA;2025-06-30;43747462.95;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.109.835/0001-40;ALGARVE COFFEE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.109.903/0001-71;UP.P II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.110.325/0001-93;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DIRETO RESPONSABILIDADE LIMITADA;2025-06-30;0.00;273282.99;257794.96;239350.61;671595.15;1192074.99;7726644.99
Classe;53.114.587/0001-26;QI PRECATÓRIOS FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP;2025-06-30;82480.46;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.120.281/0001-82;OKEAN ANTARCTIC SUB EXCLUSIVE FI EM COTAS DE FI MULTIMERCADO CRED. PRIV. - RESP LIMITADA;2025-06-30;51.29;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.121.758/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL II RESPONSABILIDADE LIMITADA;2025-06-30;331970.72;5563186.00;4328536.00;2824629.00;10525956.00;22324262.00;77961292.00
Classe;53.125.179/0001-70;SQUID UNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;121715.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.125.630/0001-59;AGROVITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;1860385.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.129.205/0001-38;INOVA CREDTECH VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.145.182/0001-55;LIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;1042465.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.145.978/0001-08;CREDI PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;8118500.03;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.147.924/0001-81;META FLORESTAL BELTERRA FIAGRO IS - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;35904721.28
Classe;53.147.925/0001-26;ROKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.160.371/0001-05;Z INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE ILIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.164.551/0001-57;PRIME PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;1902805.93;3997319.88;13586411.95;3084391.55;12414221.51;28150873.89;5391778.40
Classe;53.164.652/0001-28;IS SOL AGORA GREEN II ESG FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.165.079/0001-77;GDV CAPTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;222274.25;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.165.872/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL CONSIG;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.167.385/0001-42;RELAUREA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTO DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.167.853/0001-89;AMENDOEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.171.779/0001-74;SÓCRATES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;127215.63;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.179.862/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA FGTS MT II;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.180.877/0001-78;MATUA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.189.745/0001-07;CRÉDITO CONSIGNADO PREFIXADO FI EM COTAS DE FI EM DIR CRED FINANCEIROS DE RESPONSABILIDADE LIMITADA;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;53.190.018/0001-60;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ILHA DE MARÉ;2025-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
