TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;CLASSE_UNICA;CNPJ_ADMIN;ADMIN;CLASSE;CNPJ_CLASSE;CONDOM;FUNDO_EXCLUSIVO;COTST_INTERESSE;PRAZO_CONVERSAO_COTA;TP_PRAZO_CONVERSAO_COTA;PRAZO_PAGTO_RESGATE;TP_PRAZO_PAGTO_RESGATE;TAB_I_VL_ATIVO;TAB_I1_VL_DISP;TAB_I2_VL_CARTEIRA;TAB_I2A_VL_DIRCRED_RISCO;TAB_I2A1_VL_CRED_VENC_AD;TAB_I2A2_VL_CRED_VENC_INAD;TAB_I2A21_VL_TOTAL_PARCELA_INAD;TAB_I2A3_VL_CRED_INAD;TAB_I2A4_VL_CRED_DIRCRED_PERFM;TAB_I2A5_VL_CRED_VENCIDO_PENDENTE;TAB_I2A6_VL_CRED_EMP_RECUP;TAB_I2A7_VL_CRED_RECEITA_PUBLICA;TAB_I2A8_VL_CRED_ACAO_JUDIC;TAB_I2A9_VL_CRED_FATOR_RISCO;TAB_I2A10_VL_CRED_DIVERSO;TAB_I2A11_VL_REDUCAO_RECUP;TAB_I2A12_CPF_CNPJ_CEDENTE_1;TAB_I2A12_PR_CEDENTE_1;TAB_I2A12_CPF_CNPJ_CEDENTE_2;TAB_I2A12_PR_CEDENTE_2;TAB_I2A12_CPF_CNPJ_CEDENTE_3;TAB_I2A12_PR_CEDENTE_3;TAB_I2A12_CPF_CNPJ_CEDENTE_4;TAB_I2A12_PR_CEDENTE_4;TAB_I2A12_CPF_CNPJ_CEDENTE_5;TAB_I2A12_PR_CEDENTE_5;TAB_I2A12_CPF_CNPJ_CEDENTE_6;TAB_I2A12_PR_CEDENTE_6;TAB_I2A12_CPF_CNPJ_CEDENTE_7;TAB_I2A12_PR_CEDENTE_7;TAB_I2A12_CPF_CNPJ_CEDENTE_8;TAB_I2A12_PR_CEDENTE_8;TAB_I2A12_CPF_CNPJ_CEDENTE_9;TAB_I2A12_PR_CEDENTE_9;TAB_I2B_VL_DIRCRED_SEM_RISCO;TAB_I2B1_VL_CRED_VENC_AD;TAB_I2B2_VL_CRED_VENC_INAD;TAB_I2B21_VL_TOTAL_PARCELA_INAD;TAB_I2B3_VL_CRED_INAD;TAB_I2B4_VL_CRED_DIRCRED_PERFM;TAB_I2B5_VL_CRED_VENCIDO_PENDENTE;TAB_I2B6_VL_CRED_EMP_RECUP;TAB_I2B7_VL_CRED_RECEITA_PUBLICA;TAB_I2B8_VL_CRED_ACAO_JUDIC;TAB_I2B9_VL_CRED_FATOR_RISCO;TAB_I2B10_VL_CRED_DIVERSO;TAB_I2B11_VL_REDUCAO_RECUP;TAB_I2B12_CPF_CNPJ_CEDENTE_1;TAB_I2B12_PR_CEDENTE_1;TAB_I2B12_CPF_CNPJ_CEDENTE_2;TAB_I2B12_PR_CEDENTE_2;TAB_I2B12_CPF_CNPJ_CEDENTE_3;TAB_I2B12_PR_CEDENTE_3;TAB_I2B12_CPF_CNPJ_CEDENTE_4;TAB_I2B12_PR_CEDENTE_4;TAB_I2B12_CPF_CNPJ_CEDENTE_5;TAB_I2B12_PR_CEDENTE_5;TAB_I2B12_CPF_CNPJ_CEDENTE_6;TAB_I2B12_PR_CEDENTE_6;TAB_I2B12_CPF_CNPJ_CEDENTE_7;TAB_I2B12_PR_CEDENTE_7;TAB_I2B12_CPF_CNPJ_CEDENTE_8;TAB_I2B12_PR_CEDENTE_8;TAB_I2B12_CPF_CNPJ_CEDENTE_9;TAB_I2B12_PR_CEDENTE_9;TAB_I2C_VL_VLMOB;TAB_I2C1_VL_DEBENTURE;TAB_I2C2_VL_CRI;TAB_I2C3_VL_NP_COMERC;TAB_I2C4_VL_LETRA_FINANC;TAB_I2C5_VL_COTA_FUNDO_ICVM555;TAB_I2C5_VL_COTA_FIF;TAB_I2C6_VL_OUTRO;TAB_I2D_VL_TITPUB_FED;TAB_I2E_VL_CDB;TAB_I2F_VL_OPER_COMPROM;TAB_I2G_VL_OUTRO_RF;TAB_I2H_VL_COTA_FIDC;TAB_I2I_VL_COTA_FIDC_NP;TAB_I2J_VL_CONTRATO_FUTURO;TAB_I2_DEBENTURE_CRI;TAB_I2_COTA_FIDC;TAB_I2_VL_OUTRO_ATIVO;TAB_I3_VL_POSICAO_DERIV;TAB_I3A_VL_MERCADO_TERMO;TAB_I3B_VL_MERCADO_OPCAO;TAB_I3C_VL_MERCADO_FUTURO;TAB_I3D_VL_DIFER_SWAP;TAB_I3E_VL_COBERTURA;TAB_I3F_VL_DEPOSITO_MARGEM;TAB_I4_VL_OUTRO_ATIVO;TAB_I4A_VL_CPRAZO;TAB_I4B_VL_LPRAZO
Classe;23.884.799/0001-21;FP GENIAL 2 RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FP GENIAL 2 RECUPERACAO DE CREDITO FIDC NP;23884799000121;FECHADO;S;S;;;;;7627630.61;3217.33;7616443.67;6980781.20;6980781.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;605223.54;0.00;30438.93;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7969.61;7969.61;0.00
Classe;23.954.863/0001-01;JC 4870 IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - FIDC-NP;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;JC 4870 IV FIDC NP;23954863000101;FECHADO;N;N;;;;;1817397409.55;0.00;1817307294.73;1817216553.68;1817216553.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;90741.05;0.00;0.00;0.00;0.00;;90741.05;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90114.82;90114.77;0.05
Classe;23.956.882/0001-69;SB CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL DE CLASSE UNICA FECHADA;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;SB CREDITO FIDC MULTISSETORIAL;23956882000169;FECHADO;N;N;;;;;734745580.78;15994794.34;693024596.64;153297943.62;142308446.04;20401343.44;6645000.77;11017232.91;0.00;442254.25;0.00;0.00;0.00;0.00;;20429078.77;99999999999999;0.00;;;;;;;;;;;;;;;;;455176730.25;390172991.54;81306247.53;19009931.54;32495395.67;0.00;1495448.41;0.00;0.00;0.00;0.00;;48797904.49;99999999999999;0.00;;;;;;;;;;;;;;;;;80029804.27;0.00;0.00;0.00;0.00;;80029804.27;0.00;994920.81;0.00;3525197.69;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25726189.80;25726189.80;0.00
Classe;23.956.944/0001-32;CANAL 4 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;33.886.862/0001-12;MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;CANAL 4 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;23956944000132;ABERTO;N;N;0;DIAS ÚTEIS;0;DIAS ÚTEIS;236991.38;24536.55;209993.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;1680.73;0.00;0.00;0.00;0.00;;1680.73;0.00;0.00;0.00;0.00;0.00;208312.44;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2461.66;2461.66;0.00
Classe;23.956.961/0001-70;RIDOLFINVEST 2 FIDC NÃO PADRONIZADOS - RESPONSABILIDADE LIMITADA;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;RIDOLFINVEST 2 FIDC NP;23956961000170;FECHADO;N;N;;;;;229873247.12;12250.61;229784045.76;210325253.83;210325253.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;35690121000197;15.44;;;;;;;;;;;;;;;;;15177200.58;15177200.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;3846458.68;0.00;0.00;0.00;0.00;;3846458.68;0.00;435132.67;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76950.75;76950.75;0.00
Classe;23.956.975/0001-93;VERITAS FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;VERITAS FORSETI FIDC NAO PADRONIZADO;23956975000193;FECHADO;N;N;;;;;15209354.86;286.45;15189002.96;5738529.64;5734027.64;0.00;0.00;4502.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;34337707000100;12.11;;;;;;;;;;;;;;;;;5046921.71;5046921.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;35821800000158;31.29;;;;;;;;;;;;;;;;;1117144.28;0.00;0.00;0.00;0.00;;1117144.28;0.00;0.00;0.00;293991.76;0.00;2992415.57;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20065.45;20065.44;0.01
Classe;23.957.002/0001-79;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA RECARGA VIRTUAL;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FIDC EMPIRICA RECARGA VIRTUAL;23957002000179;FECHADO;N;N;;;;;40579817.28;537.65;40554740.09;40304902.86;40304902.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;51135.92;0.00;0.00;0.00;0.00;;51135.92;0.00;198701.31;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24539.54;24539.54;0.00
Classe;24.069.420/0001-92;RIO CLARO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;S;67.030.395/0001-46;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;24069420000192;FECHADO;N;S;;;;;218096.89;12969.38;159738.82;0.00;7434446.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;7434446.24;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;159738.82;0.00;0.00;0.00;0.00;;159738.82;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45388.69;0.00;45388.69
Classe;24.069.733/0001-40;MEG - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;67.030.395/0001-46;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;24069733000140;FECHADO;N;S;;;;;851664813.19;5075.00;851659738.19;851657161.46;851657161.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2576.73;0.00;0.00;0.00;0.00;;2576.73;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;24.080.647/0001-39;AGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL;2025-06-30;S;33.886.862/0001-12;MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;AGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NP MULTISSETORIAL;24080647000139;FECHADO;N;N;;;;;24438283.71;917304.34;22859098.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;17388503.82;14773099.61;53673.65;25000.00;3085050.16;0.00;587411.28;0.00;0.00;0.00;0.00;;523319.60;05099585000162;21.54;;;;;;;;;;;;;;;;;4776505.87;0.00;0.00;0.00;0.00;;4776505.87;0.00;694089.18;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;661880.50;661880.50;0.00
Classe;24.194.675/0001-87;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALTERNATIVE ASSETS I RESPONSABILIDADE LIMITADA;2025-06-30;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;24194675000187;FECHADO;N;N;;;;;4110492222.83;0.00;4110492222.83;552867525.00;552867525.00;0.00;0.00;0.00;0.00;0.00;0.00;274964331.21;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2636660747.96;1754228563.31;0.00;0.00;0.00;;651404678.55;231027506.10;0.00;18819050.69;902144899.18;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;24.220.859/0001-74;DIP FINANCING 11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;DIP FINANCING 11 FIDC NAOPADRONIZADOS;24220859000174;ABERTO;N;N;0;DIAS ÚTEIS;1;DIAS ÚTEIS;152159066.19;4308.43;151694991.96;28884863.64;18033457.44;6277869.71;1567231.11;15023586.94;0.00;0.00;0.00;0.00;0.00;0.00;;10450050.45;99999999999999;0.00;;;;;;;;;;;;;;;;;109021706.21;98362900.32;11896620.01;2303735.45;3295406.07;0.00;1009246.70;0.00;0.00;0.00;0.00;;4533220.19;45662174000158;19.93;21689483000153;10.58;;;;;;;;;;;;;;;12144000.01;0.00;0.00;0.00;0.00;;12144000.01;0.00;1579195.83;0.00;65226.27;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;459765.80;459765.24;0.56
Classe;24.237.625/0001-30;TERRA NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;TERRA NOVA FIDC;24237625000130;FECHADO;N;N;;;;;3941449.14;153366.26;3379708.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;3241154.57;3015483.96;204250.66;15506.64;1007456.73;0.00;8468.74;0.00;0.00;0.00;0.00;;986036.78;67693440000142;30.54;07098541000143;22.76;17089284000137;13.79;23432773000142;12.45;44333497000135;11.81;16962471000110;10.67;;;;;;;118500.74;0.00;0.00;0.00;0.00;;118500.74;0.00;20053.15;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;408374.42;408374.40;0.02
Classe;24.270.499/0001-15;SÃO LUÍS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;00.806.535/0001-54;PLANNER CORRETORA DE VALORES S.A.;;24270499000115;FECHADO;N;N;;;;;31145490.91;264066.52;30324674.65;4832383.81;4832383.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;24316207.50;0.00;0.00;24316207.50;0.00;;0.00;0.00;521879.96;0.00;0.00;0.00;654203.38;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;556749.74;556749.74;0.00
Classe;24.270.541/0001-06;DISAM CASH - FIDC AGRONEGÓCIO DE RESPONSABILIDADE ILIMITADA;2025-06-30;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;;24270541000106;FECHADO;N;N;;;;;192816852.70;999.98;192777743.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;76154749000155;99.90;;;;;;;;;;;;;;;;;192522298.80;192522298.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;255444.39;0.00;0.00;0.00;0.00;;255444.39;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38109.53;38109.53;0.00
Classe;24.270.570/0001-60;LAVORO FIC FIDC MULTISEGMENTOS;2025-06-30;S;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;24270570000160;FECHADO;N;S;;;;;15146733.66;0.00;15142925.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;5308.74;0.00;0.00;0.00;0.00;;0.00;5308.74;4049.22;0.00;0.00;0.00;15133567.91;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3807.79;3807.79;0.00
Classe;24.282.003/0001-23;MERCANTIL FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS CLASSE UNICA FECHADA;2025-06-30;S;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;24282003000123;FECHADO;N;N;;;;;109534198.76;0.00;109494369.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;10075899.56;0.00;10030096.00;0.00;0.00;;45803.56;0.00;0.00;0.00;0.00;0.00;99418470.05;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;39829.15;39829.15;0.00
Classe;24.290.695/0001-51;VALECRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;VALECRED FIDC LP;24290695000151;ABERTO;N;N;0;DIAS ÚTEIS;0;DIAS ÚTEIS;115628054.00;1828848.27;111908869.02;3954394.33;3925080.74;22742.90;11622.42;28195.86;0.00;0.00;0.00;0.00;0.00;0.00;;21625.17;99999999999999;0.00;;;;;;;;;;;;;;;;;70346936.10;60951740.17;7876758.69;3592103.43;9206579.41;0.00;309832.59;0.00;0.00;0.00;0.00;;7688142.17;99999999999999;0.00;;;;;;;;;;;;;;;;;25189397.43;11923739.90;0.00;0.00;0.00;;13265657.53;0.00;1445960.48;0.00;1152330.73;0.00;9819849.95;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1890336.71;1890336.71;0.00
Classe;24.331.364/0001-12;CIPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;CIPA FIC FIDC;24331364000112;FECHADO;N;N;;;;;96317687.49;0.00;96300062.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;20649.16;0.00;0.00;0.00;0.00;;20649.16;0.00;0.00;0.00;0.00;0.00;96279413.60;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17624.73;17624.73;0.00
Classe;24.426.716/0001-13;ESMERALDA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;ESMERALDA FUNDO DE INVEM DIREITOS CREDITORIOS;24426716000113;FECHADO;N;N;;;;;4764180.28;0.00;2422457.74;1779085.01;1450000.00;329085.01;7978.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;643372.73;0.00;0.00;0.00;0.00;;643372.73;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2341722.54;2341722.54;0.00
Classe;24.445.329/0001-24;ASPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;ASPEN FIDC;24445329000124;FECHADO;N;N;;;;;2007328.21;4097.75;2000499.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;1735768.10;1735768.08;7938996.01;7443448.34;10483365.73;0.00;0.00;0.00;0.00;0.00;0.00;;18422361.72;02233292000138;540.49;15275630000146;247.67;03446922000115;147.62;20500250000106;91.94;;;;;;;;;;;3486.98;0.00;0.00;0.00;0.00;;3486.98;0.00;230805.54;0.00;30438.93;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2730.91;2730.91;0.00
Classe;24.445.360/0001-65;AR BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IMOBILIÁRIOS I;2025-06-30;S;00.806.535/0001-54;PLANNER CORRETORA DE VALORES S.A.;;24445360000165;ABERTO;N;S;1008;DIAS ÚTEIS;1;DIAS ÚTEIS;53542550.63;278528.31;2977583.70;0.00;0.00;0.00;0.00;964368.03;0.00;0.00;0.00;0.00;0.00;0.00;;964368.03;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2977583.70;0.00;0.00;0.00;0.00;;2977583.70;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50286438.62;50286438.62;0.00
Classe;24.504.464/0001-01;IOX II FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;IOX II FIDC RESP LIMITADA;24504464000101;ABERTO;N;N;0;DIAS ÚTEIS;1;DIAS ÚTEIS;960589010.66;1573833.15;942929612.11;216265916.16;146177884.73;58346731.03;17299444.26;23042973.44;0.00;1557576.36;0.00;0.00;0.00;0.00;;11301673.04;99999999999999;0.00;;;;;;;;;;;;;;;;;700159015.57;573894555.63;108929459.70;22741659.00;23941675.26;0.00;2903524.18;0.00;0.00;0.00;0.00;;6606675.02;99999999999999;0.00;;;;;;;;;;;;;;;;;15026236.20;0.00;0.00;0.00;0.00;;15026236.20;0.00;816123.59;0.00;10662320.59;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16085565.40;16085565.40;0.00
Classe;24.506.071/0001-29;VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;ARTEMUS FIDC MULTISSETORIAL;24506071000129;FECHADO;N;N;;;;;295716282.93;5859900.62;270305177.30;21372392.38;7442559.18;13329685.62;1096682.46;776787.16;0.00;0.00;0.00;0.00;0.00;0.00;;176639.58;99999999999999;0.00;;;;;;;;;;;;;;;;;215597338.50;130386286.75;67266603.62;33213256.33;37179812.81;0.00;6226255.23;0.00;0.00;0.00;0.00;;19235364.68;99999999999999;0.00;;;;;;;;;;;;;;;;;32356472.92;0.00;0.00;0.00;0.00;;32356472.92;0.00;591964.31;0.00;387009.19;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19551205.01;19548691.72;2513.29
Classe;24.506.241/0001-75;ACL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;ACL NP FIDC NP;24506241000175;FECHADO;N;N;;;;;102576951.04;200843.77;100603775.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;100162647.06;51851821.00;50875942.18;9364673.94;7474458.31;0.00;4961530.42;0.00;0.00;0.00;0.00;;10039574.43;12229753000152;22.52;12718011000190;11.79;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;36725.56;0.00;404402.86;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1772331.79;1772331.79;0.00
